E,mu,t,id_machine,id_specimen,id_measurement
12071.02580290647,0.3174047773944629,0.125,B,37,k
12056.26298672209,0.3202219060589001,0.125,B,38,k
12406.32258915456,0.3157944819397873,0.125,B,39,k
10534.188434927153,0.3215494541825891,0.25,C,40,k
11156.911493949281,0.3199588695075265,0.25,C,41,k
11358.13249851041,0.31734208884710324,0.25,C,42,k
10031.13580166616,0.3176039913471589,0.25,C,43,k
10129.01964651992,0.32418548760488314,0.25,C,44,k
9965.07169131724,0.3208557483054827,0.25,C,45,k
11055.348253628632,0.31899077088548916,0.25,C,46,k
10143.632826178147,0.32321151708538126,0.25,C,47,k
10590.403204482292,0.32039982791079374,0.25,C,48,k
10564.557545835587,0.3214417211729414,0.25,C,49,k
12764.092031529963,0.3186882735224853,0.125,C,50,k
12284.325483696131,0.31772982784473053,0.125,C,51,k
13666.251208099027,0.3182047634691746,0.125,C,52,k
12269.657082550199,0.3163901602140395,0.125,C,53,k
13396.86567344393,0.318765774021024,0.125,C,54,k
12980.679247120144,0.3243819496836812,0.125,C,55,k
12697.49704597832,0.3190792734645313,0.125,C,56,k
12994.292263277139,0.3220144745209765,0.125,C,57,k
12508.1299973899,0.3229731499468994,0.125,C,58,k
13146.678941828719,0.3191305933322266,0.125,C,59,k
9577.567907615423,0.3217840661142969,0.25,D,60,k
10210.990066306595,0.3189124713360611,0.25,D,61,k
10100.953016121804,0.31881003043010003,0.25,D,62,k
9842.449925803528,0.32124866129122454,0.25,D,63,k
9883.032824771517,0.3212870940963308,0.25,D,64,k
10150.317627650522,0.31880921261421424,0.25,D,65,k
9907.449642336776,0.3272181163763016,0.25,D,66,k
9343.747966944014,0.32037080759136677,0.25,D,67,k
9925.781146375184,0.31540536749699916,0.25,D,68,k
10389.845791565664,0.31609382470763575,0.25,D,69,k
12077.777484930744,0.31592475375419976,0.125,D,70,k
12219.046714853263,0.32378745387901353,0.125,D,71,k
11975.82595392318,0.31799220089081087,0.125,D,72,k
12146.839933802443,0.32062753445279857,0.125,D,73,k
12110.251963145396,0.3233543303094283,0.125,D,74,k
12093.83733711696,0.32246923764615154,0.125,D,75,k
11302.217072920837,0.3238486927462377,0.125,D,76,k
11562.063660904476,0.32063824854900097,0.125,D,77,k
12333.161291611965,0.32787694839536424,0.125,D,78,k
11635.033040588869,0.3247047715273454,0.125,D,79,k
10140.862836700464,0.3251501160828673,0.25,E,80,k
9713.804325542624,0.31797268392211137,0.25,E,81,k
10099.55258707126,0.3196868323805625,0.25,E,82,k
9780.356758049546,0.3200741477791302,0.25,E,83,k
9404.354128427543,0.3219948344530305,0.25,E,84,k
10438.13145118164,0.3237117113121224,0.25,E,85,k
9596.968349847479,0.3208729150277885,0.25,E,86,k
9252.760849759978,0.3184836453354282,0.25,E,87,k
10219.297636506315,0.32364560881983717,0.25,E,88,k
10566.330662354312,0.32157372213902363,0.25,E,89,k
12727.122727631395,0.3192336881697961,0.125,E,90,k
11450.033284639812,0.3171175062651697,0.125,E,91,k
11734.627494678462,0.310407644969651,0.125,E,92,k
11809.400581766356,0.32476501138030917,0.125,E,93,k
12063.63034151881,0.32445720738558526,0.125,E,94,k
11889.976589575474,0.3196178288086265,0.125,E,95,k
11977.652632858346,0.3190162504583393,0.125,E,96,k
11970.799475579783,0.32276440909061904,0.125,E,97,k
11469.333136982728,0.32195638149390704,0.125,E,98,k
10826.050410209762,0.3212250496358192,0.125,E,99,k
10057.073523276533,0.3173096212149948,0.25,F,100,k
10063.818833777372,0.31332934588247263,0.25,F,101,k
10279.259024112576,0.3201891017192882,0.25,F,102,k
9796.978373570792,0.31938554697633287,0.25,F,103,k
10032.082553839999,0.3195531469191252,0.25,F,104,k
10417.906903450452,0.3221703715921219,0.25,F,105,k
10178.61735493801,0.3196819805965594,0.25,F,106,k
9774.803047515476,0.3209869270335214,0.25,F,107,k
10469.961164926333,0.31958810898602397,0.25,F,108,k
10152.62308960774,0.3219759746240263,0.25,F,109,k
11457.937080899024,0.3208706070442955,0.125,F,110,k
12631.860328606617,0.3128040999458513,0.125,F,111,k
12359.56633251491,0.325403969390842,0.125,F,112,k
11342.894213025038,0.3195631760172955,0.125,F,113,k
11879.109861212624,0.32096882937351395,0.125,F,114,k
11843.358991860609,0.3191357078807896,0.125,F,115,k
11763.944673321728,0.32073010845446726,0.125,F,116,k
11906.079694775633,0.3259407230750554,0.125,F,117,k
12333.697813469167,0.3162387269798415,0.125,F,118,k
11875.19995675707,0.3241861055198856,0.125,F,119,k
10378.469283787304,0.32055430302228105,0.25,A,0,l
9039.05956052845,0.3169644248375435,0.25,A,1,l
9821.142436365402,0.32310183456681374,0.25,A,2,l
9745.024632488992,0.3239957600821089,0.25,A,3,l
10230.366910231054,0.3171865241389247,0.25,A,4,l
10811.371090450686,0.31877176720421957,0.25,A,5,l
9970.566585408054,0.3225258630919349,0.25,A,6,l
10390.14454143573,0.31765313119597105,0.25,A,7,l
9919.08894686412,0.32082517819230305,0.25,A,8,l
10123.69831052687,0.3180888135344677,0.25,A,9,l
12184.60580781309,0.32012738928398243,0.125,A,10,l
11450.214077461404,0.3165153836071559,0.125,A,11,l
11732.432141193583,0.32818691969112856,0.125,A,12,l
12359.031886284283,0.320620739088044,0.125,A,13,l
12446.748921345727,0.3203213608739221,0.125,A,14,l
12585.584522176177,0.3227807679438613,0.125,A,15,l
12081.77162223204,0.3188153867139873,0.125,A,16,l
12672.839096831076,0.31869845689373655,0.125,A,17,l
12302.750035922367,0.3230552600122319,0.125,A,18,l
11552.326750106653,0.32456617262912574,0.125,A,19,l
9582.51212791418,0.31596024346948537,0.25,B,20,l
10372.520292111358,0.3239410427511865,0.25,B,21,l
9429.300003102036,0.3180824723505122,0.25,B,22,l
9879.085511848798,0.3168732944059372,0.25,B,23,l
10343.517596198499,0.3198848276410353,0.25,B,24,l
9967.990179447597,0.3201569616746055,0.25,B,25,l
8875.097693532245,0.3175646860673498,0.25,B,26,l
9972.118315268017,0.31625317345585213,0.25,B,27,l
9945.632944094317,0.3165173993849967,0.25,B,28,l
9601.60141562944,0.317047534331247,0.25,B,29,l
11917.516491273598,0.32372707829834785,0.125,B,30,l
12979.051026966474,0.3198088510416801,0.125,B,31,l
11692.635309595813,0.3211098025766725,0.125,B,32,l
11682.587530369437,0.31620776567977754,0.125,B,33,l
11478.806950841323,0.3211129674343139,0.125,B,34,l
12403.172484541294,0.3213970298312094,0.125,B,35,l
11818.42392391677,0.3193759260398584,0.125,B,36,l
12213.335491470405,0.3174047773944629,0.125,B,37,l
12216.440992920248,0.3202219060589001,0.125,B,38,l
12456.131493556284,0.3157944819397873,0.125,B,39,l
10958.249607989996,0.3215494541825891,0.25,C,40,l
11105.029517258568,0.3199588695075265,0.25,C,41,l
11058.167096180388,0.31734208884710324,0.25,C,42,l
10236.926945035008,0.3176039913471589,0.25,C,43,l
9948.46440188793,0.32418548760488314,0.25,C,44,l
10178.206495331764,0.3208557483054827,0.25,C,45,l
10403.5633886294,0.31899077088548916,0.25,C,46,l
9792.493722112551,0.32321151708538126,0.25,C,47,l
10684.860687423852,0.32039982791079374,0.25,C,48,l
10635.063609918963,0.3214417211729414,0.25,C,49,l
12975.526173767108,0.3186882735224853,0.125,C,50,l
12365.51073498147,0.31772982784473053,0.125,C,51,l
13254.704628056405,0.3182047634691746,0.125,C,52,l
12133.250600461939,0.3163901602140395,0.125,C,53,l
13594.818378093816,0.318765774021024,0.125,C,54,l
12540.261579503469,0.3243819496836812,0.125,C,55,l
12946.973474099488,0.3190792734645313,0.125,C,56,l
13323.807348541899,0.3220144745209765,0.125,C,57,l
12169.635823346212,0.3229731499468994,0.125,C,58,l
13013.18434093547,0.3191305933322266,0.125,C,59,l
9521.701577306269,0.3217840661142969,0.25,D,60,l
9877.997226282043,0.3189124713360611,0.25,D,61,l
9895.980317525587,0.31881003043010003,0.25,D,62,l
9729.038049277184,0.32124866129122454,0.25,D,63,l
9828.662555323972,0.3212870940963308,0.25,D,64,l
9698.033946866379,0.31880921261421424,0.25,D,65,l
9842.370382665127,0.3272181163763016,0.25,D,66,l
9771.31521670636,0.32037080759136677,0.25,D,67,l
10265.51784071725,0.31540536749699916,0.25,D,68,l
10338.49381949327,0.31609382470763575,0.25,D,69,l
12265.491850341603,0.31592475375419976,0.125,D,70,l
11981.450986603062,0.32378745387901353,0.125,D,71,l
12519.56318322087,0.31799220089081087,0.125,D,72,l
12475.221690824012,0.32062753445279857,0.125,D,73,l
11880.472186385721,0.3233543303094283,0.125,D,74,l
12120.395875608874,0.32246923764615154,0.125,D,75,l
11500.430175582258,0.3238486927462377,0.125,D,76,l
11778.065614836052,0.32063824854900097,0.125,D,77,l
12274.172772820055,0.32787694839536424,0.125,D,78,l
11471.420853994816,0.3247047715273454,0.125,D,79,l
9680.995199784773,0.3251501160828673,0.25,E,80,l
10279.138356261525,0.31797268392211137,0.25,E,81,l
10242.998814018434,0.3196868323805625,0.25,E,82,l
9702.853775757054,0.3200741477791302,0.25,E,83,l
9655.312607385662,0.3219948344530305,0.25,E,84,l
10212.889429698353,0.3237117113121224,0.25,E,85,l
10235.283655127021,0.3208729150277885,0.25,E,86,l
9191.442918329283,0.3184836453354282,0.25,E,87,l
10139.904899951616,0.32364560881983717,0.25,E,88,l
10317.515315001065,0.32157372213902363,0.25,E,89,l
12683.76390170977,0.3192336881697961,0.125,E,90,l
12118.482614539325,0.3171175062651697,0.125,E,91,l
11774.77554860396,0.310407644969651,0.125,E,92,l
11750.818108624528,0.32476501138030917,0.125,E,93,l
11972.083215022609,0.32445720738558526,0.125,E,94,l
12163.32465628364,0.3196178288086265,0.125,E,95,l
11686.542828261596,0.3190162504583393,0.125,E,96,l
12052.43822153479,0.32276440909061904,0.125,E,97,l
11569.902514918698,0.32195638149390704,0.125,E,98,l
10945.919306548063,0.3212250496358192,0.125,E,99,l
9890.86953251579,0.3173096212149948,0.25,F,100,l
10299.38015037696,0.31332934588247263,0.25,F,101,l
10048.280268097686,0.3201891017192882,0.25,F,102,l
10194.831348953632,0.31938554697633287,0.25,F,103,l
9584.882564353711,0.3195531469191252,0.25,F,104,l
10978.739808107957,0.3221703715921219,0.25,F,105,l
10039.792198743191,0.3196819805965594,0.25,F,106,l
9533.270815427572,0.3209869270335214,0.25,F,107,l
9672.817671949224,0.31958810898602397,0.25,F,108,l
10018.08083339743,0.3219759746240263,0.25,F,109,l
11655.565552080381,0.3208706070442955,0.125,F,110,l
12302.89623701717,0.3128040999458513,0.125,F,111,l
12338.38477536623,0.325403969390842,0.125,F,112,l
11612.295600373898,0.3195631760172955,0.125,F,113,l
11861.72133923548,0.32096882937351395,0.125,F,114,l
11905.097498283849,0.3191357078807896,0.125,F,115,l
11684.523643203887,0.32073010845446726,0.125,F,116,l
11830.849313850962,0.3259407230750554,0.125,F,117,l
12258.4384235123,0.3162387269798415,0.125,F,118,l
12172.366117082316,0.3241861055198856,0.125,F,119,l
